GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Dollar,Margin of Error
0100000US,,United States,0500000US22011,22011,United States - Louisiana - Beauregard Parish,Beauregard Parish,45969,3637
0100000US,,United States,0500000US22013,22013,United States - Louisiana - Bienville Parish,Bienville Parish,32876,2567
0100000US,,United States,0500000US22015,22015,United States - Louisiana - Bossier Parish,Bossier Parish,52892,2213
0100000US,,United States,0500000US22017,22017,United States - Louisiana - Caddo Parish,Caddo Parish,41234,1042
0100000US,,United States,0500000US22019,22019,United States - Louisiana - Calcasieu Parish,Calcasieu Parish,45312,1319
0100000US,,United States,0500000US22021,22021,United States - Louisiana - Caldwell Parish,Caldwell Parish,33294,4550
0100000US,,United States,0500000US22023,22023,United States - Louisiana - Cameron Parish,Cameron Parish,64231,4778
0100000US,,United States,0500000US22025,22025,United States - Louisiana - Catahoula Parish,Catahoula Parish,34904,5260
0100000US,,United States,0500000US22027,22027,United States - Louisiana - Claiborne Parish,Claiborne Parish,32072,2317
0100000US,,United States,0500000US22029,22029,United States - Louisiana - Concordia Parish,Concordia Parish,29654,4145
0100000US,,United States,0500000US22031,22031,United States - Louisiana - De Soto Parish,De Soto Parish,41468,3013
0100000US,,United States,0500000US22033,22033,United States - Louisiana - East Baton Rouge Parish,East Baton Rouge Parish,49285,1121
0100000US,,United States,0500000US22035,22035,United States - Louisiana - East Carroll Parish,East Carroll Parish,21099,2897
0100000US,,United States,0500000US22037,22037,United States - Louisiana - East Feliciana Parish,East Feliciana Parish,45520,2989
0100000US,,United States,0500000US22039,22039,United States - Louisiana - Evangeline Parish,Evangeline Parish,30009,2571
0100000US,,United States,0500000US22041,22041,United States - Louisiana - Franklin Parish,Franklin Parish,30275,3181
0100000US,,United States,0500000US22043,22043,United States - Louisiana - Grant Parish,Grant Parish,39914,2467
0100000US,,United States,0500000US22045,22045,United States - Louisiana - Iberia Parish,Iberia Parish,45261,1707
0100000US,,United States,0500000US22047,22047,United States - Louisiana - Iberville Parish,Iberville Parish,45117,4436
0100000US,,United States,0500000US22049,22049,United States - Louisiana - Jackson Parish,Jackson Parish,38029,3781
0100000US,,United States,0500000US22051,22051,United States - Louisiana - Jefferson Parish,Jefferson Parish,47947,969
0100000US,,United States,0500000US22053,22053,United States - Louisiana - Jefferson Davis Parish,Jefferson Davis Parish,39063,3231
0100000US,,United States,0500000US22055,22055,United States - Louisiana - Lafayette Parish,Lafayette Parish,51869,995
0100000US,,United States,0500000US22057,22057,United States - Louisiana - Lafourche Parish,Lafourche Parish,51030,1656
0100000US,,United States,0500000US22059,22059,United States - Louisiana - LaSalle Parish,LaSalle Parish,37310,5329
0100000US,,United States,0500000US22061,22061,United States - Louisiana - Lincoln Parish,Lincoln Parish,33467,2386
0100000US,,United States,0500000US22063,22063,United States - Louisiana - Livingston Parish,Livingston Parish,58251,2946
0100000US,,United States,0500000US22065,22065,United States - Louisiana - Madison Parish,Madison Parish,23854,2595
0100000US,,United States,0500000US22067,22067,United States - Louisiana - Morehouse Parish,Morehouse Parish,28003,3159
0100000US,,United States,0500000US22069,22069,United States - Louisiana - Natchitoches Parish,Natchitoches Parish,31345,1707
0100000US,,United States,0500000US22071,22071,United States - Louisiana - Orleans Parish,Orleans Parish,36792,654
0100000US,,United States,0500000US22073,22073,United States - Louisiana - Ouachita Parish,Ouachita Parish,37754,1680
0100000US,,United States,0500000US22075,22075,United States - Louisiana - Plaquemines Parish,Plaquemines Parish,50314,4333
0100000US,,United States,0500000US22077,22077,United States - Louisiana - Pointe Coupee Parish,Pointe Coupee Parish,43825,4227
0100000US,,United States,0500000US22079,22079,United States - Louisiana - Rapides Parish,Rapides Parish,40734,1418
0100000US,,United States,0500000US22081,22081,United States - Louisiana - Red River Parish,Red River Parish,38000,5108
0100000US,,United States,0500000US22083,22083,United States - Louisiana - Richland Parish,Richland Parish,36421,3154
0100000US,,United States,0500000US22085,22085,United States - Louisiana - Sabine Parish,Sabine Parish,38828,2100
0100000US,,United States,0500000US22087,22087,United States - Louisiana - St. Bernard Parish,St. Bernard Parish,42753,1795
0100000US,,United States,0500000US22089,22089,United States - Louisiana - St. Charles Parish,St. Charles Parish,59990,2481
0100000US,,United States,0500000US22091,22091,United States - Louisiana - St. Helena Parish,St. Helena Parish,35437,5503
0100000US,,United States,0500000US22093,22093,United States - Louisiana - St. James Parish,St. James Parish,51107,5713
0100000US,,United States,0500000US22095,22095,United States - Louisiana - St. John the Baptist Parish,St. John the Baptist Parish,50921,1889
0100000US,,United States,0500000US22097,22097,United States - Louisiana - St. Landry Parish,St. Landry Parish,32625,1978
0100000US,,United States,0500000US22099,22099,United States - Louisiana - St. Martin Parish,St. Martin Parish,42794,3904
0100000US,,United States,0500000US22101,22101,United States - Louisiana - St. Mary Parish,St. Mary Parish,40781,1518
0100000US,,United States,0500000US22103,22103,United States - Louisiana - St. Tammany Parish,St. Tammany Parish,62137,1685
0100000US,,United States,0500000US22105,22105,United States - Louisiana - Tangipahoa Parish,Tangipahoa Parish,41302,1952
0100000US,,United States,0500000US22107,22107,United States - Louisiana - Tensas Parish,Tensas Parish,22940,3368
0100000US,,United States,0500000US22109,22109,United States - Louisiana - Terrebonne Parish,Terrebonne Parish,47826,2388
0100000US,,United States,0500000US22111,22111,United States - Louisiana - Union Parish,Union Parish,34992,3463
0100000US,,United States,0500000US22113,22113,United States - Louisiana - Vermilion Parish,Vermilion Parish,45374,2499
0100000US,,United States,0500000US22115,22115,United States - Louisiana - Vernon Parish,Vernon Parish,46312,1385
0100000US,,United States,0500000US22117,22117,United States - Louisiana - Washington Parish,Washington Parish,30705,1997
0100000US,,United States,0500000US22119,22119,United States - Louisiana - Webster Parish,Webster Parish,33681,2328
0100000US,,United States,0500000US22121,22121,United States - Louisiana - West Baton Rouge Parish,West Baton Rouge Parish,53703,3313
0100000US,,United States,0500000US22123,22123,United States - Louisiana - West Carroll Parish,West Carroll Parish,31926,4339
0100000US,,United States,0500000US22125,22125,United States - Louisiana - West Feliciana Parish,West Feliciana Parish,56685,12161
0100000US,,United States,0500000US22127,22127,United States - Louisiana - Winn Parish,Winn Parish,31087,4239
0100000US,,United States,0400000US23,23,United States - Maine,Maine,49331,512
0100000US,,United States,0500000US23001,23001,United States - Maine - Androscoggin County,Androscoggin County,47537,1689
0100000US,,United States,0500000US23003,23003,United States - Maine - Aroostook County,Aroostook County,36923,893
0100000US,,United States,0500000US23005,23005,United States - Maine - Cumberland County,Cumberland County,60051,1201
0100000US,,United States,0500000US23007,23007,United States - Maine - Franklin County,Franklin County,42811,2003
0100000US,,United States,0500000US23009,23009,United States - Maine - Hancock County,Hancock County,47030,1669
0100000US,,United States,0500000US23011,23011,United States - Maine - Kennebec County,Kennebec County,46917,1596
0100000US,,United States,0500000US23013,23013,United States - Maine - Knox County,Knox County,50693,1972
0100000US,,United States,0500000US23015,23015,United States - Maine - Lincoln County,Lincoln County,50462,2464
0100000US,,United States,0500000US23017,23017,United States - Maine - Oxford County,Oxford County,40630,1663
0100000US,,United States,0500000US23019,23019,United States - Maine - Penobscot County,Penobscot County,44271,1142
0100000US,,United States,0500000US23021,23021,United States - Maine - Piscataquis County,Piscataquis County,37495,2115
0100000US,,United States,0500000US23023,23023,United States - Maine - Sagadahoc County,Sagadahoc County,53298,2998
0100000US,,United States,0500000US23025,23025,United States - Maine - Somerset County,Somerset County,40066,1771
0100000US,,United States,0500000US23027,23027,United States - Maine - Waldo County,Waldo County,44082,1630
0100000US,,United States,0500000US23029,23029,United States - Maine - Washington County,Washington County,38083,1141
0100000US,,United States,0500000US23031,23031,United States - Maine - York County,York County,57919,1817
0100000US,,United States,0400000US24,24,United States - Maryland,Maryland,74551,370
0100000US,,United States,0500000US24001,24001,United States - Maryland - Allegany County,Allegany County,40551,1256
0100000US,,United States,0500000US24003,24003,United States - Maryland - Anne Arundel County,Anne Arundel County,89860,1208
0100000US,,United States,0500000US24005,24005,United States - Maryland - Baltimore County,Baltimore County,67095,812
0100000US,,United States,0500000US24009,24009,United States - Maryland - Calvert County,Calvert County,95828,1911
0100000US,,United States,0500000US24011,24011,United States - Maryland - Caroline County,Caroline County,52465,2207
0100000US,,United States,0500000US24013,24013,United States - Maryland - Carroll County,Carroll County,85385,1630
0100000US,,United States,0500000US24015,24015,United States - Maryland - Cecil County,Cecil County,66396,2103
0100000US,,United States,0500000US24017,24017,United States - Maryland - Charles County,Charles County,90607,1803
0100000US,,United States,0500000US24019,24019,United States - Maryland - Dorchester County,Dorchester County,47093,1931
0100000US,,United States,0500000US24021,24021,United States - Maryland - Frederick County,Frederick County,83700,1810
0100000US,,United States,0500000US24023,24023,United States - Maryland - Garrett County,Garrett County,45432,3020
0100000US,,United States,0500000US24025,24025,United States - Maryland - Harford County,Harford County,80465,1153
0100000US,,United States,0500000US24027,24027,United States - Maryland - Howard County,Howard County,110238,1963
0100000US,,United States,0500000US24029,24029,United States - Maryland - Kent County,Kent County,58147,3437
