GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,MOE
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographical Area,Geographical Area,Median,Margin of Error
0100000US,,United States,0500000US13113,13113,United States - Georgia - Fayette County,Fayette County,79498,3137
0100000US,,United States,0500000US13115,13115,United States - Georgia - Floyd County,Floyd County,39987,2131
0100000US,,United States,0500000US13117,13117,United States - Georgia - Forsyth County,Forsyth County,84815,2410
0100000US,,United States,0500000US13119,13119,United States - Georgia - Franklin County,Franklin County,35335,2939
0100000US,,United States,0500000US13121,13121,United States - Georgia - Fulton County,Fulton County,57286,1297
0100000US,,United States,0500000US13123,13123,United States - Georgia - Gilmer County,Gilmer County,33833,4114
0100000US,,United States,0500000US13127,13127,United States - Georgia - Glynn County,Glynn County,46743,2430
0100000US,,United States,0500000US13129,13129,United States - Georgia - Gordon County,Gordon County,40153,2017
0100000US,,United States,0500000US13131,13131,United States - Georgia - Grady County,Grady County,32549,2050
0100000US,,United States,0500000US13135,13135,United States - Georgia - Gwinnett County,Gwinnett County,65033,1021
0100000US,,United States,0500000US13137,13137,United States - Georgia - Habersham County,Habersham County,40043,4190
0100000US,,United States,0500000US13139,13139,United States - Georgia - Hall County,Hall County,49474,1929
0100000US,,United States,0500000US13143,13143,United States - Georgia - Haralson County,Haralson County,39628,4527
0100000US,,United States,0500000US13145,13145,United States - Georgia - Harris County,Harris County,57045,7593
0100000US,,United States,0500000US13147,13147,United States - Georgia - Hart County,Hart County,36087,5340
0100000US,,United States,0500000US13151,13151,United States - Georgia - Henry County,Henry County,62223,1369
0100000US,,United States,0500000US13153,13153,United States - Georgia - Houston County,Houston County,51713,1778
0100000US,,United States,0500000US13157,13157,United States - Georgia - Jackson County,Jackson County,41590,5009
0100000US,,United States,0500000US13169,13169,United States - Georgia - Jones County,Jones County,47553,3461
0100000US,,United States,0500000US13175,13175,United States - Georgia - Laurens County,Laurens County,36950,1875
0100000US,,United States,0500000US13177,13177,United States - Georgia - Lee County,Lee County,60242,2990
0100000US,,United States,0500000US13179,13179,United States - Georgia - Liberty County,Liberty County,40941,1614
0100000US,,United States,0500000US13185,13185,United States - Georgia - Lowndes County,Lowndes County,39585,1745
0100000US,,United States,0500000US13187,13187,United States - Georgia - Lumpkin County,Lumpkin County,42539,3146
0100000US,,United States,0500000US13189,13189,United States - Georgia - McDuffie County,McDuffie County,33473,3252
0100000US,,United States,0500000US13195,13195,United States - Georgia - Madison County,Madison County,37752,5238
0100000US,,United States,0500000US13199,13199,United States - Georgia - Meriwether County,Meriwether County,35560,4445
0100000US,,United States,0500000US13205,13205,United States - Georgia - Mitchell County,Mitchell County,31611,4464
0100000US,,United States,0500000US13207,13207,United States - Georgia - Monroe County,Monroe County,50655,5120
0100000US,,United States,0500000US13213,13213,United States - Georgia - Murray County,Murray County,36610,2428
0100000US,,United States,0500000US13215,13215,United States - Georgia - Muscogee County,Muscogee County,40347,1582
0100000US,,United States,0500000US13217,13217,United States - Georgia - Newton County,Newton County,50913,1513
0100000US,,United States,0500000US13219,13219,United States - Georgia - Oconee County,Oconee County,63713,9088
0100000US,,United States,0500000US13223,13223,United States - Georgia - Paulding County,Paulding County,57854,2357
0100000US,,United States,0500000US13225,13225,United States - Georgia - Peach County,Peach County,40789,6319
0100000US,,United States,0500000US13227,13227,United States - Georgia - Pickens County,Pickens County,47963,3379
0100000US,,United States,0500000US13233,13233,United States - Georgia - Polk County,Polk County,38720,2300
0100000US,,United States,0500000US13237,13237,United States - Georgia - Putnam County,Putnam County,44099,5775
0100000US,,United States,0500000US13245,13245,United States - Georgia - Richmond County,Richmond County,36992,1282
0100000US,,United States,0500000US13247,13247,United States - Georgia - Rockdale County,Rockdale County,53455,2196
0100000US,,United States,0500000US13255,13255,United States - Georgia - Spalding County,Spalding County,40178,2338
0100000US,,United States,0500000US13257,13257,United States - Georgia - Stephens County,Stephens County,34884,3373
0100000US,,United States,0500000US13261,13261,United States - Georgia - Sumter County,Sumter County,32354,2656
0100000US,,United States,0500000US13267,13267,United States - Georgia - Tattnall County,Tattnall County,36039,2465
0100000US,,United States,0500000US13275,13275,United States - Georgia - Thomas County,Thomas County,40498,3305
0100000US,,United States,0500000US13277,13277,United States - Georgia - Tift County,Tift County,36445,2820
0100000US,,United States,0500000US13279,13279,United States - Georgia - Toombs County,Toombs County,28750,3817
0100000US,,United States,0500000US13285,13285,United States - Georgia - Troup County,Troup County,39313,2176
0100000US,,United States,0500000US13291,13291,United States - Georgia - Union County,Union County,38110,4513
0100000US,,United States,0500000US13293,13293,United States - Georgia - Upson County,Upson County,34041,3942
0100000US,,United States,0500000US13295,13295,United States - Georgia - Walker County,Walker County,37685,1985
0100000US,,United States,0500000US13297,13297,United States - Georgia - Walton County,Walton County,52133,3212
0100000US,,United States,0500000US13299,13299,United States - Georgia - Ware County,Ware County,33431,3059
0100000US,,United States,0500000US13303,13303,United States - Georgia - Washington County,Washington County,30371,3569
0100000US,,United States,0500000US13305,13305,United States - Georgia - Wayne County,Wayne County,39334,4390
0100000US,,United States,0500000US13311,13311,United States - Georgia - White County,White County,40140,4601
0100000US,,United States,0500000US13313,13313,United States - Georgia - Whitfield County,Whitfield County,41862,2788
0100000US,,United States,0500000US13321,13321,United States - Georgia - Worth County,Worth County,36256,3442
0100000US,,United States,0400000US15,15,United States - Hawaii,Hawaii,62543,764
0100000US,,United States,0500000US15001,15001,United States - Hawaii - Hawaii County,Hawaii County,55431,2593
0100000US,,United States,0500000US15003,15003,United States - Hawaii - Honolulu County,Honolulu County,64355,929
0100000US,,United States,0500000US15007,15007,United States - Hawaii - Kauai County,Kauai County,61440,4365
0100000US,,United States,0500000US15009,15009,United States - Hawaii - Maui County,Maui County,61704,2205
0100000US,,United States,0400000US16,16,United States - Idaho,Idaho,44901,570
0100000US,,United States,0500000US16001,16001,United States - Idaho - Ada County,Ada County,54610,1194
0100000US,,United States,0500000US16005,16005,United States - Idaho - Bannock County,Bannock County,40897,2418
0100000US,,United States,0500000US16011,16011,United States - Idaho - Bingham County,Bingham County,43099,3072
0100000US,,United States,0500000US16013,16013,United States - Idaho - Blaine County,Blaine County,57398,8385
0100000US,,United States,0500000US16017,16017,United States - Idaho - Bonner County,Bonner County,42928,3470
0100000US,,United States,0500000US16019,16019,United States - Idaho - Bonneville County,Bonneville County,47373,1881
0100000US,,United States,0500000US16027,16027,United States - Idaho - Canyon County,Canyon County,43329,1376
0100000US,,United States,0500000US16031,16031,United States - Idaho - Cassia County,Cassia County,36815,3070
0100000US,,United States,0500000US16039,16039,United States - Idaho - Elmore County,Elmore County,45023,5334
0100000US,,United States,0500000US16051,16051,United States - Idaho - Jefferson County,Jefferson County,45303,4170
0100000US,,United States,0500000US16053,16053,United States - Idaho - Jerome County,Jerome County,39803,3193
0100000US,,United States,0500000US16055,16055,United States - Idaho - Kootenai County,Kootenai County,41576,1527
0100000US,,United States,0500000US16057,16057,United States - Idaho - Latah County,Latah County,38814,2436
0100000US,,United States,0500000US16065,16065,United States - Idaho - Madison County,Madison County,39673,5185
0100000US,,United States,0500000US16069,16069,United States - Idaho - Nez Perce County,Nez Perce County,41445,2273
0100000US,,United States,0500000US16075,16075,United States - Idaho - Payette County,Payette County,42102,3334
0100000US,,United States,0500000US16083,16083,United States - Idaho - Twin Falls County,Twin Falls County,40336,1723
0100000US,,United States,0400000US17,17,United States - Illinois,Illinois,53745,204
0100000US,,United States,0500000US17001,17001,United States - Illinois - Adams County,Adams County,41506,1609
0100000US,,United States,0500000US17007,17007,United States - Illinois - Boone County,Boone County,56703,3816
0100000US,,United States,0500000US17011,17011,United States - Illinois - Bureau County,Bureau County,44204,1884
0100000US,,United States,0500000US17019,17019,United States - Illinois - Champaign County,Champaign County,43434,1449
0100000US,,United States,0500000US17021,17021,United States - Illinois - Christian County,Christian County,39100,2757
0100000US,,United States,0500000US17027,17027,United States - Illinois - Clinton County,Clinton County,52104,2523
0100000US,,United States,0500000US17029,17029,United States - Illinois - Coles County,Coles County,34266,2646
0100000US,,United States,0500000US17031,17031,United States - Illinois - Cook County,Cook County,52358,350
0100000US,,United States,0500000US17037,17037,United States - Illinois - DeKalb County,DeKalb County,53758,1321
0100000US,,United States,0500000US17043,17043,United States - Illinois - DuPage County,DuPage County,75128,995
0100000US,,United States,0500000US17049,17049,United States - Illinois - Effingham County,Effingham County,46583,3397
0100000US,,United States,0500000US17051,17051,United States - Illinois - Fayette County,Fayette County,35060,3004
0100000US,,United States,0500000US17055,17055,United States - Illinois - Franklin County,Franklin County,32735,1866
0100000US,,United States,0500000US17057,17057,United States - Illinois - Fulton County,Fulton County,40361,3043
0100000US,,United States,0500000US17063,17063,United States - Illinois - Grundy County,Grundy County,64249,2605
0100000US,,United States,0500000US17073,17073,United States - Illinois - Henry County,Henry County,45445,1646
0100000US,,United States,0500000US17075,17075,United States - Illinois - Iroquois County,Iroquois County,44511,2476
0100000US,,United States,0500000US17077,17077,United States - Illinois - Jackson County,Jackson County,27832,2099
0100000US,,United States,0500000US17081,17081,United States - Illinois - Jefferson County,Jefferson County,40800,2052
0100000US,,United States,0500000US17083,17083,United States - Illinois - Jersey County,Jersey County,52029,3413
0100000US,,United States,0500000US17085,17085,United States - Illinois - Jo Daviess County,Jo Daviess County,49800,3853
0100000US,,United States,0500000US17089,17089,United States - Illinois - Kane County,Kane County,67219,1214
0100000US,,United States,0500000US17091,17091,United States - Illinois - Kankakee County,Kankakee County,49931,1957
